UserID,MovieID,Rating
1246,3785,4.0
1246,2985,4.0
1247,2202,4.0
1247,2430,4.0
1247,3628,3.0
1247,2881,2.0
1247,3190,3.0
1247,3354,4.0
1247,3513,4.0
1248,1,4.0
1248,919,3.0
1248,2289,2.0
1248,2819,4.0
1248,608,4.0
1248,3104,4.0
1248,1500,4.0
1248,2184,4.0
1248,1729,4.0
1248,1732,4.0
1248,195,4.0
1248,25,3.0
1248,2762,3.0
1248,2001,4.0
1248,1213,4.0
1248,541,4.0
1248,1089,4.0
1248,1238,2.0
1248,2986,4.0
1249,750,5.0
1249,2660,4.0
1249,2529,4.0
1249,3703,4.0
1249,2968,4.0
1250,922,5.0
1250,2827,3.0
1250,3160,4.0
1250,3911,4.0
1251,3004,3.0
1251,1513,2.0
1251,2188,3.0
1251,3174,4.0
1251,2707,3.0
1251,2723,3.0
1251,2581,3.0
1251,2599,2.0
1251,2771,4.0
1252,1473,4.0
1252,215,4.0
1252,3481,4.0
1252,446,5.0
1252,1185,4.0
1252,2130,4.0
1252,3125,4.0
1252,2395,4.0
1252,3342,3.0
1252,3513,5.0
1252,3534,4.0
1252,3551,4.0
1252,3556,4.0
1252,2757,4.0
1252,3717,4.0
1252,527,4.0
1252,529,4.0
1252,3744,3.0
1252,1208,4.0
1252,3751,4.0
1252,85,3.0
1252,2028,3.0
1252,3912,4.0
1252,1230,3.0
1253,1265,3.0
1253,3019,3.0
1253,3424,3.0
1253,1887,3.0
1253,1131,4.0
1253,1185,4.0
1253,671,4.0
1253,3114,2.0
1253,110,3.0
1253,2390,3.0
1253,2395,4.0
1253,2739,4.0
1253,2599,4.0
1253,21,4.0
1253,52,4.0
1254,2406,4.0
1254,1496,5.0
1254,1674,4.0
1254,2485,4.0
1254,1888,3.0
1254,289,4.0
1254,605,4.0
1254,1198,5.0
1254,1541,4.0
1254,1554,5.0
1254,1733,4.0
1254,3358,4.0
1254,1912,4.0
1254,2724,5.0
1254,1944,4.0
1254,39,3.0
1254,377,4.0
1254,378,5.0
1254,58,4.0
1254,539,3.0
1254,1210,3.0
1254,1247,4.0
1255,3793,4.0
1255,1416,4.0
1255,2268,4.0
1255,2437,3.0
1255,1653,5.0
1255,3404,3.0
1255,994,4.0
1255,3418,4.0
1255,223,4.0
1255,1696,4.0
1255,2657,4.0
1255,1884,5.0
1255,292,4.0
1255,293,5.0
1255,2872,4.0
1255,461,4.0
1255,3683,5.0
1255,477,5.0
1255,2890,4.0
1255,480,5.0
1255,1177,3.0
1255,800,2.0
1255,806,4.0
1255,1351,3.0
1255,1358,4.0
1255,3100,5.0
1255,2313,4.0
1255,2320,5.0
1255,2321,3.0
1255,2333,4.0
1255,1544,4.0
1255,2396,4.0
1255,3526,4.0
1255,2599,4.0
1255,3548,3.0
1255,17,4.0
1255,2908,4.0
1255,34,4.0
1255,515,5.0
1255,524,4.0
1255,1060,4.0
1255,2959,4.0
1255,2028,4.0
1255,1230,4.0
1255,562,5.0
1255,1244,3.0
1255,3786,4.0
1256,1252,5.0
1256,593,5.0
1256,1617,4.0
1256,50,5.0
1256,2794,5.0
1256,1210,3.0
1257,1259,4.0
1257,3489,3.0
1257,1127,4.0
1257,480,4.0
1257,3893,4.0
1257,3175,4.0
1257,1580,2.0
1257,153,4.0
1257,10,3.0
1257,2950,4.0
1258,3934,5.0
1258,1152,4.0
1258,1179,4.0
1258,3305,4.0
1258,1912,4.0
1258,1069,4.0
1258,1210,4.0
1258,3925,4.0
1259,3937,4.0
1259,2858,5.0
1259,469,3.0
1259,1196,3.0
1259,3173,5.0
1259,3513,5.0
1259,3534,5.0
1259,3555,4.0
1259,1969,4.0
1259,1973,4.0
1259,2791,4.0
1259,2948,4.0
1260,1249,4.0
1260,3793,4.0
1260,2991,4.0
1260,1404,4.0
1260,1405,3.0
1260,1265,4.0
1260,3952,4.0
1260,3020,4.0
1260,1287,4.0
1260,902,4.0
1260,904,4.0
1260,1298,4.0
1260,1299,4.0
1260,912,4.0
1260,919,5.0
1260,778,5.0
1260,924,4.0
1260,3203,4.0
1260,2407,4.0
1260,933,4.0
1260,3210,4.0
1260,2420,4.0
1260,3082,5.0
1260,2427,4.0
1260,1631,4.0
1260,3098,4.0
1260,1641,4.0
1260,3252,4.0
1260,1660,5.0
1260,2467,4.0
1260,1810,5.0
1260,3421,4.0
1260,1682,4.0
1260,3448,4.0
1260,3617,4.0
1260,3478,4.0
1260,412,4.0
1260,282,4.0
1260,293,4.0
1260,2858,4.0
1260,1124,4.0
1260,1148,3.0
1260,2890,3.0
1260,2100,4.0
1260,1302,4.0
1260,1179,3.0
1260,647,4.0
1260,1183,4.0
1260,800,4.0
1260,1344,4.0
1260,3102,4.0
1260,1500,3.0
1260,1387,4.0
1260,3135,4.0
1260,2334,4.0
1260,3148,3.0
1260,3317,4.0
1260,1729,4.0
1260,1584,4.0
1260,3198,3.0
1260,2396,3.0
1260,1597,4.0
1260,3501,3.0
1260,3360,4.0
1260,1909,4.0
1260,3515,4.0
1260,161,4.0
1260,164,4.0
1260,3525,4.0
1260,1783,5.0
1260,1785,4.0
1260,2739,4.0
1260,180,4.0
1260,2599,4.0
1260,1799,4.0
1260,2745,3.0
1260,337,4.0
1260,3556,4.0
1260,1953,4.0
1260,21,4.0
1260,347,4.0
1260,3702,4.0
1260,3706,4.0
1260,1961,4.0
1260,2918,4.0
1260,1036,4.0
1260,3720,4.0
1260,2922,4.0
1260,3730,3.0
1260,1201,4.0
1260,3747,3.0
1260,1208,3.0
1260,3753,4.0
1260,1220,3.0
1260,1221,4.0
1260,2024,4.0
1260,1223,4.0
1260,1089,4.0
1260,1234,4.0
1260,1240,4.0
1260,1246,4.0
1260,714,4.0
1261,3793,4.0
1261,1440,4.0
1261,1655,4.0
1261,2628,5.0
1261,223,4.0
1261,3450,4.0
1261,2670,3.0
1261,260,4.0
1261,414,4.0
1261,277,4.0
1261,2841,4.0
1261,2882,2.0
1261,1321,3.0
1261,3863,4.0
1261,3107,4.0
1261,1517,3.0
1261,2320,4.0
1261,2325,4.0
1261,1383,4.0
1261,1546,3.0
1261,3300,4.0
1261,3301,5.0
1261,2505,4.0
1261,893,4.0
1261,3174,4.0
1261,2539,3.0
1261,144,4.0
1261,145,3.0
1261,2706,4.0
1261,2571,4.0
1261,344,4.0
1261,3578,4.0
1261,2793,4.0
1261,2948,4.0
1261,2015,4.0
1261,1215,4.0
1261,1225,4.0
1261,3923,3.0
1261,3928,4.0
1262,1259,4.0
1262,1466,4.0
1262,991,3.0
1262,2473,4.0
1262,3618,3.0
1262,3623,3.0
1262,2858,4.0
1262,1135,4.0
1262,1307,4.0
1262,2111,4.0
1262,1196,4.0
1262,1358,4.0
1262,1518,3.0
1262,2324,4.0
1262,1704,4.0
1262,2518,3.0
1262,2378,4.0
1262,110,3.0
1262,3513,2.0
1262,2712,3.0
1262,3525,3.0
1262,3385,4.0
1262,3392,4.0
1262,3566,3.0
1262,1968,2.0
1262,2918,3.0
1262,527,3.0
1262,3755,3.0
1262,1079,4.0
1262,3911,3.0
1262,1094,3.0
1262,1242,4.0
1263,575,3.0
1263,1288,3.0
1263,915,3.0
1263,934,2.0
1263,1610,4.0
1263,2428,2.0
1263,3255,3.0
1263,2622,3.0
1263,3429,3.0
1263,3298,2.0
1263,234,4.0
1263,3450,3.0
1263,2657,3.0
1263,1866,4.0
1263,3617,4.0
1263,2671,4.0
1263,2827,4.0
1263,2683,4.0
1263,2694,3.0
1263,2699,4.0
1263,2841,4.0
1263,296,3.0
1263,2858,2.0
1263,440,3.0
1263,608,3.0
1263,1148,3.0
1263,2889,2.0
1263,2124,3.0
1263,2136,3.0
1263,2142,3.0
1263,3897,2.0
1263,2301,3.0
1263,1500,2.0
1263,3114,3.0
1263,1377,3.0
1263,2325,3.0
1263,3157,3.0
1263,3174,4.0
1263,2384,4.0
1263,3341,3.0
1263,2700,3.0
1263,2706,2.0
1263,1911,3.0
1263,317,4.0
1263,180,3.0
1263,2759,2.0
1263,21,4.0
1263,357,3.0
1263,39,3.0
1263,2772,3.0
1263,2001,3.0
1263,1207,4.0
1263,1223,4.0
1263,551,3.0
1263,1230,3.0
1263,2977,4.0
1264,574,4.0
1264,3937,4.0
1264,2054,4.0
1264,1257,4.0
1264,2997,2.0
1264,1258,4.0
1264,2067,3.0
1264,592,4.0
1264,593,3.0
1264,3016,3.0
1264,1272,2.0
1264,1274,3.0
1264,1275,3.0
1264,1429,3.0
1264,1285,3.0
1264,1287,3.0
1264,1291,3.0
1264,1438,4.0
1264,1292,4.0
1264,2243,5.0
1264,1441,4.0
1264,912,4.0
1264,2259,4.0
1264,780,4.0
1264,785,4.0
1264,2404,3.0
1264,3062,4.0
1264,2407,3.0
1264,2263,4.0
1264,3219,4.0
1264,1620,4.0
1264,2289,4.0
1264,2291,4.0
1264,1635,3.0
1264,2294,4.0
1264,969,4.0
1264,3253,2.0
1264,3257,4.0
1264,1810,4.0
1264,3418,4.0
1264,1674,4.0
1264,1680,4.0
1264,1831,4.0
1264,224,4.0
1264,2640,4.0
1264,236,4.0
1264,237,4.0
1264,2808,4.0
1264,252,4.0
1264,1885,4.0
1264,2699,4.0
1264,288,4.0
1264,293,4.0
1264,440,4.0
1264,448,4.0
1264,1129,4.0
1264,2890,4.0
1264,482,4.0
1264,1302,4.0
1264,2108,4.0
1264,1307,4.0
1264,647,3.0
1264,3863,4.0
1264,3868,4.0
1264,1327,3.0
1264,1183,3.0
1264,663,3.0
1264,1197,3.0
1264,1199,3.0
1264,1358,3.0
1264,1500,4.0
1264,3105,4.0
1264,2161,4.0
1264,1361,3.0
1264,3111,4.0
1264,2311,4.0
1264,1371,4.0
1264,1375,3.0
1264,1379,3.0
1264,2324,3.0
1264,1527,4.0
1264,3135,2.0
1264,2193,4.0
1264,866,3.0
1264,2353,4.0
1264,880,4.0
1264,2502,3.0
1264,2513,3.0
1264,1711,4.0
1264,3318,5.0
1264,1717,4.0
1264,2527,3.0
1264,1580,4.0
1264,111,4.0
1264,122,4.0
1264,2549,3.0
1264,3359,4.0
1264,2700,3.0
1264,3363,3.0
1264,3366,4.0
1264,2716,4.0
1264,2572,3.0
1264,1917,4.0
1264,1777,4.0
1264,307,4.0
1264,162,2.0
1264,165,3.0
1264,168,4.0
1264,2580,3.0
1264,318,4.0
1264,173,2.0
1264,2734,3.0
1264,1945,4.0
1264,16,4.0
1264,196,3.0
1264,1953,4.0
1264,25,4.0
1264,3701,4.0
1264,3706,2.0
1264,1029,4.0
1264,34,4.0
1264,2916,4.0
1264,1974,3.0
1264,509,4.0
1264,41,4.0
1264,517,4.0
1264,373,4.0
1264,3733,3.0
1264,521,4.0
1264,64,3.0
1264,2005,3.0
1264,2009,4.0
1264,1212,4.0
1264,2019,4.0
1264,2021,3.0
1264,3763,3.0
1264,1222,4.0
1264,550,4.0
1264,1230,4.0
1264,1242,3.0
1264,1246,4.0
1264,1247,3.0
1265,2990,4.0
1265,2053,2.0
1265,3793,2.0
1265,3948,4.0
1265,3949,1.0
1265,1411,3.0
1265,1286,2.0
1265,2241,2.0
1265,916,2.0
1265,2253,3.0
1265,788,4.0
1265,2416,4.0
1265,1614,5.0
1265,1639,4.0
1265,3255,4.0
1265,1653,5.0
1265,3408,3.0
1265,3264,4.0
1265,1673,4.0
1265,3299,3.0
1265,1845,3.0
1265,2671,3.0
1265,3476,4.0
1265,3477,4.0
1265,3624,4.0
1265,2827,1.0
1265,1885,3.0
1265,275,4.0
1265,1895,4.0
1265,440,3.0
1265,3809,2.0
1265,460,4.0
1265,480,1.0
1265,2114,4.0
1265,653,3.0
1265,1193,2.0
1265,3883,2.0
1265,2146,4.0
1265,837,4.0
1265,2321,4.0
1265,1527,3.0
1265,1396,3.0
1265,2352,4.0
1265,1580,3.0
1265,111,3.0
1265,2395,4.0
1265,1739,1.0
1265,2700,2.0
1265,3504,4.0
1265,2707,2.0
1265,1767,2.0
1265,1920,4.0
1265,172,4.0
1265,3536,3.0
1265,3556,4.0
1265,1956,3.0
1265,2759,4.0
1265,2762,3.0
1265,3565,3.0
1265,3712,3.0
1265,3591,3.0
1265,528,3.0
1265,1215,3.0
1265,1079,3.0
1265,3900,2.0
1265,3911,2.0
1265,1230,4.0
1265,3784,3.0
1265,1247,4.0
1266,577,4.0
1266,3791,3.0
1266,3798,4.0
1266,1258,4.0
1266,1259,2.0
1266,581,4.0
1266,2065,2.0
1266,592,3.0
1266,593,4.0
1266,597,5.0
1266,2072,2.0
1266,1270,4.0
1266,1419,3.0
1266,2083,4.0
1266,1428,3.0
1266,1282,2.0
1266,2231,3.0
1266,904,3.0
1266,2094,4.0
1266,1441,2.0
1266,2245,4.0
1266,910,4.0
1266,3055,5.0
1266,1454,3.0
1266,922,4.0
1266,3203,2.0
1266,2267,3.0
1266,1466,4.0
1266,2410,4.0
1266,942,5.0
1266,2422,4.0
1266,1480,5.0
1266,1486,4.0
1266,2289,5.0
1266,953,3.0
1266,2291,4.0
1266,1641,3.0
1266,1649,4.0
1266,2463,5.0
1266,997,4.0
1266,3273,4.0
1266,2628,4.0
1266,3289,4.0
1266,1693,4.0
1266,3298,4.0
1266,2643,4.0
1266,3448,1.0
1266,241,4.0
1266,247,4.0
1266,2686,4.0
1266,1893,3.0
1266,3499,4.0
1266,427,3.0
1266,1101,3.0
1266,296,3.0
1266,3809,4.0
1266,1144,3.0
1266,477,4.0
1266,628,3.0
1266,3844,4.0
1266,631,2.0
1266,648,3.0
1266,2123,3.0
1266,1322,4.0
1266,3864,4.0
1266,2125,4.0
1266,661,4.0
1266,1196,4.0
1266,2140,4.0
1266,1351,4.0
1266,3895,4.0
1266,1354,4.0
1266,3897,2.0
1266,3898,4.0
1266,3101,4.0
1266,3105,4.0
1266,1365,3.0
1266,3111,4.0
1266,2171,3.0
1266,1370,2.0
1266,2174,3.0
1266,2320,4.0
1266,1527,4.0
1266,2336,4.0
1266,2341,4.0
1266,1542,3.0
1266,3147,3.0
1266,877,4.0
1266,2351,4.0
1266,1551,3.0
1266,2357,4.0
1266,3307,3.0
1266,1567,4.0
1266,1569,4.0
1266,2371,4.0
1266,1729,4.0
1266,2390,4.0
1266,1594,3.0
1266,2398,2.0
1266,3357,3.0
1266,3359,4.0
1266,2706,4.0
1266,150,4.0
1266,157,3.0
1266,3514,3.0
1266,3515,1.0
1266,2716,4.0
1266,2717,4.0
1266,2571,4.0
1266,162,2.0
1266,1922,4.0
1266,2580,3.0
1266,2583,3.0
1266,2593,4.0
1266,327,3.0
1266,185,3.0
1266,1945,4.0
1266,2750,4.0
1266,3556,4.0
1266,2759,3.0
1266,1962,2.0
1266,2769,4.0
1266,356,4.0
1266,3713,4.0
1266,2918,4.0
1266,1970,4.0
1266,362,4.0
1266,47,4.0
1266,514,3.0
1266,373,3.0
1266,377,4.0
1266,3594,3.0
1266,70,4.0
1266,3752,3.0
1266,3759,3.0
1266,80,3.0
1266,3908,3.0
1266,1225,3.0
1266,2028,3.0
1266,555,3.0
1266,1235,2.0
1266,1097,2.0
1266,3784,4.0
1266,1245,2.0
1266,2048,2.0
1267,6,4.0
1267,1287,3.0
1267,2407,4.0
1267,3094,4.0
1267,2640,2.0
1267,2657,3.0
1267,2858,3.0
1267,2872,3.0
1267,643,4.0
1267,1183,3.0
1267,1198,4.0
1267,1356,4.0
1267,860,4.0
1267,1396,4.0
1267,117,4.0
1267,2553,4.0
1267,3503,4.0
1267,2704,3.0
1267,318,4.0
1267,2730,4.0
1267,1931,4.0
1267,1947,3.0
1267,22,3.0
1267,1032,3.0
1267,1035,3.0
1267,3729,3.0
1267,2005,3.0
1267,1210,3.0
1267,1221,4.0
1267,1227,4.0
1267,2968,4.0
1267,1090,4.0
1267,1240,3.0
1267,1244,4.0
1268,2054,4.0
1268,2076,4.0
1268,2240,5.0
1268,3203,5.0
1268,3077,5.0
1268,2285,3.0
1268,969,5.0
1268,1653,5.0
1268,3448,5.0
1268,247,4.0
1268,3468,5.0
1268,2858,4.0
1268,608,4.0
1268,3683,4.0
1268,2130,3.0
1268,1337,4.0
1268,1199,4.0
1268,1340,4.0
1268,2150,4.0
1268,1354,4.0
1268,3108,5.0
1268,2181,4.0
1268,858,5.0
1268,3153,5.0
1268,3160,4.0
1268,2511,4.0
1268,110,4.0
1268,3359,5.0
1268,3504,5.0
1268,3363,4.0
1268,2731,4.0
1268,1968,4.0
1268,2939,4.0
1268,1208,5.0
1268,2948,5.0
1268,2968,4.0
1268,1088,5.0
1268,2973,5.0
1268,1246,5.0
1268,3788,4.0
1269,3016,5.0
1269,2699,5.0
1269,3174,4.0
1269,527,4.0
1269,2959,4.0
1269,2028,4.0
1270,3068,4.0
1270,3623,4.0
1270,3317,2.0
1270,3354,3.0
1270,3509,3.0
1270,3755,3.0
1271,1,5.0
1271,762,4.0
1271,2622,5.0
1271,239,5.0
1271,2858,4.0
1271,2863,5.0
1271,1304,4.0
1271,1183,3.0
1271,3114,5.0
1271,2321,4.0
1271,1547,5.0
1271,3159,4.0
1271,3174,5.0
1271,3175,4.0
1271,1588,4.0
1271,125,5.0
1271,1748,5.0
1271,3354,4.0
1271,2709,4.0
1271,150,4.0
1271,3510,5.0
1271,2716,4.0
1271,2724,4.0
1271,2750,5.0
1271,3555,5.0
1271,1955,5.0
1271,1028,5.0
1271,48,5.0
1271,3754,4.0
1271,1078,5.0
1271,556,3.0
1271,2973,4.0
1271,708,4.0
1271,1097,3.0
1272,2990,4.0
1272,1408,3.0
1272,1265,5.0
1272,1411,4.0
1272,3034,4.0
1272,1291,4.0
1272,2249,3.0
1272,1466,5.0
1272,2294,4.0
1272,1641,3.0
1272,3418,3.0
1272,1672,4.0
1272,2478,5.0
1272,1683,5.0
1272,1693,5.0
1272,223,4.0
1272,3448,4.0
1272,230,4.0
1272,2683,3.0
1272,3489,2.0
1272,3633,4.0
1272,3635,4.0
1272,3638,4.0
1272,2690,4.0
1272,296,4.0
1272,1127,4.0
1272,1136,4.0
1272,1148,5.0
1272,1306,3.0
1272,2116,4.0
1272,648,4.0
1272,2124,3.0
1272,1198,3.0
1272,1356,3.0
1272,2306,3.0
1272,1373,3.0
1272,2333,2.0
1272,2193,4.0
1272,3148,3.0
1272,1704,3.0
1272,2376,3.0
1272,1721,3.0
1272,2572,4.0
1272,2720,1.0
1272,3396,4.0
1272,322,4.0
1272,2761,4.0
1272,2908,3.0
1272,356,4.0
1272,357,4.0
1272,380,4.0
1272,2947,3.0
1272,541,4.0
1272,2021,2.0
1272,2028,3.0
1272,551,3.0
1272,707,3.0
1273,1249,4.0
1273,1250,4.0
1273,1252,3.0
1273,593,4.0
1273,594,3.0
1273,2080,4.0
1273,1288,5.0
1273,2239,2.0
1273,1296,4.0
1273,910,4.0
1273,916,5.0
1273,922,4.0
1273,923,2.0
1273,3068,5.0
1273,1614,4.0
1273,1617,5.0
1273,945,5.0
1273,949,4.0
1273,950,4.0
1273,955,5.0
1273,3095,4.0
1273,1674,4.0
1273,3421,3.0
1273,3422,4.0
1273,224,4.0
1273,235,4.0
1273,3481,4.0
1273,410,4.0
1273,1103,4.0
1273,3801,5.0
1273,1125,5.0
1273,3814,5.0
1273,3683,5.0
1273,619,4.0
1273,1172,5.0
1273,1179,5.0
1273,3871,4.0
1273,1198,4.0
1273,3108,4.0
1273,1387,4.0
1273,1393,4.0
1273,1542,3.0
1273,3152,4.0
1273,2390,4.0
1273,3196,4.0
1273,141,4.0
1273,3504,4.0
1273,1914,4.0
1273,1916,4.0
1273,318,4.0
1273,2732,4.0
1273,1948,3.0
1273,25,3.0
1273,29,4.0
1273,2779,4.0
1273,45,4.0
1273,2926,4.0
1273,3730,5.0
1273,1207,4.0
1273,1077,3.0
1273,549,4.0
1273,1081,4.0
1273,1084,4.0
1273,1234,4.0
1273,1090,4.0
1273,1237,4.0
1273,562,4.0
1274,3932,4.0
1274,3936,4.0
1274,1259,4.0
1274,589,3.0
1274,3000,4.0
1274,1263,4.0
1274,596,4.0
1274,1272,4.0
1274,1419,5.0
1274,1275,4.0
1274,3022,4.0
1274,1288,4.0
1274,755,4.0
1274,901,4.0
1274,2240,4.0
1274,910,4.0
1274,920,4.0
1274,923,4.0
1274,924,4.0
1274,2409,4.0
1274,3068,4.0
1274,2268,4.0
1274,935,4.0
1274,2414,4.0
1274,3077,4.0
1274,945,4.0
1274,3224,3.0
1274,2285,4.0
1274,3089,4.0
1274,953,4.0
1274,3093,4.0
1274,3241,4.0
1274,978,4.0
1274,2624,4.0
1274,2632,4.0
1274,2640,4.0
1274,241,4.0
1274,3468,4.0
1274,266,4.0
1274,3481,4.0
1274,3629,4.0
1274,1893,4.0
1274,2699,4.0
1274,1129,4.0
1274,1136,4.0
1274,3681,4.0
1274,3682,3.0
1274,3685,4.0
1274,1148,4.0
1274,1150,4.0
1274,1301,4.0
1274,3871,4.0
1274,1333,4.0
1274,1334,3.0
1274,1197,4.0
1274,1199,4.0
1274,668,4.0
1274,669,4.0
1274,3897,4.0
1274,2303,4.0
1274,1504,4.0
1274,3114,4.0
1274,1387,4.0
1274,858,4.0
1274,3134,4.0
1274,2353,4.0
1274,1552,4.0
1274,2357,3.0
1274,3300,4.0
1274,3160,4.0
1274,3307,3.0
1274,2511,4.0
1274,3175,4.0
1274,2527,4.0
1274,1584,4.0
1274,3338,4.0
1274,2391,3.0
1274,3198,4.0
1274,2550,4.0
1274,3359,4.0
1274,3505,4.0
1274,3366,4.0
1274,1918,4.0
1274,307,4.0
1274,1921,4.0
1274,1922,4.0
1274,2580,4.0
1274,2728,4.0
1274,2729,4.0
1274,1935,4.0
1274,1939,4.0
1274,2744,4.0
1274,1949,4.0
1274,1950,4.0
1274,29,4.0
1274,3706,4.0
1274,1029,4.0
1274,41,3.0
1274,47,4.0
1274,2922,4.0
1274,515,4.0
1274,2791,4.0
1274,527,4.0
1274,60,4.0
1274,1200,4.0
1274,1201,4.0
1274,3751,4.0
1274,1079,4.0
1274,3900,4.0
1274,1222,4.0
1274,1225,4.0
1274,1226,4.0
1274,2966,4.0
1274,2971,4.0
1274,1236,4.0
1274,3783,3.0
1274,1244,4.0
1274,3788,4.0
1275,590,5.0
1275,908,5.0
1275,2894,5.0
1275,1927,5.0
1275,3546,4.0
1275,1242,4.0
1276,588,4.0
1276,3200,4.0
1276,2289,4.0
1276,3424,4.0
1276,3671,4.0
1276,2109,4.0
1276,671,4.0
1276,1394,4.0
1276,892,4.0
1276,125,4.0
1276,3363,4.0
1276,1923,4.0
1276,3727,4.0
1276,2788,4.0
1276,2791,4.0
1277,780,4.0
1277,3499,4.0
1277,1347,4.0
1277,2517,4.0
1277,2746,4.0
1277,330,4.0
1277,1997,4.0
1278,2628,5.0
1278,3649,4.0
1278,2109,4.0
1278,2335,4.0
1278,2193,4.0
1278,367,4.0
1278,50,4.0
1278,2791,4.0
1278,3753,3.0
1278,541,4.0
1278,1225,4.0
1278,1233,3.0
1278,1247,4.0
1279,715,2.0
1279,2052,2.0
1279,1250,4.0
1279,736,2.0
1279,592,4.0
1279,2080,3.0
1279,1296,4.0
1279,914,3.0
1279,2252,3.0
1279,2400,2.0
1279,1611,3.0
1279,2276,3.0
1279,3079,3.0
1279,2291,2.0
1279,2442,3.0
1279,1641,4.0
1279,3253,3.0
1279,3259,3.0
1279,3261,2.0
1279,2616,3.0
1279,1814,3.0
1279,1836,3.0
1279,231,4.0
1279,232,4.0
1279,241,4.0
1279,2662,4.0
1279,1875,4.0
1279,260,3.0
1279,2683,4.0
1279,271,4.0
1279,2694,4.0
1279,429,3.0
1279,448,3.0
1279,461,3.0
1279,475,3.0
1279,485,3.0
1279,1172,3.0
1279,2125,1.0
1279,1197,3.0
1279,2302,3.0
1279,832,3.0
1279,2313,3.0
1279,1372,3.0
1279,3152,3.0
1279,3160,2.0
1279,3310,3.0
1279,3175,3.0
1279,1584,2.0
1279,1730,3.0
1279,1739,3.0
1279,2544,3.0
1279,2710,3.0
1279,307,2.0
1279,1921,3.0
1279,2599,2.0
1279,2745,3.0
1279,1947,2.0
1279,1957,3.0
1279,3565,3.0
1279,361,2.0
1279,517,2.0
1279,55,3.0
1279,380,3.0
1279,1200,3.0
1279,3751,3.0
1279,1217,3.0
1279,1219,3.0
1279,541,3.0
1279,1231,3.0
1279,1092,3.0
1279,1240,2.0
1279,1247,3.0
1280,2997,5.0
1280,1127,4.0
1280,3826,5.0
1280,2321,4.0
1280,3354,3.0
1280,2722,3.0
1280,2581,5.0
1280,3717,3.0
1280,527,3.0
1280,1213,3.0
1281,589,4.0
1281,3067,3.0
1281,1635,3.0
1281,2611,3.0
1281,1678,3.0
1281,1834,4.0
1281,266,3.0
1281,2692,4.0
1281,475,4.0
1281,3851,4.0
1281,1358,3.0
1281,3100,3.0
1281,2303,4.0
1281,866,4.0
1281,1704,4.0
1281,1719,3.0
1281,1594,4.0
1281,144,4.0
1281,3545,4.0
1281,3549,3.0
1281,347,4.0
1281,3713,4.0
1281,501,4.0
1281,41,4.0
1281,1060,3.0
1281,73,3.0
1281,3910,3.0
1281,1094,4.0
1281,1097,4.0
1282,1270,4.0
1282,3424,4.0
1282,1721,4.0
1282,1968,4.0
1283,1,4.0
1283,296,2.0
1283,480,4.0
1283,3114,3.0
1283,1721,4.0
1283,168,3.0
1283,1784,4.0
1283,1035,4.0
1283,3785,2.0
1284,3930,4.0
1284,3932,4.0
1284,3793,3.0
1284,3946,4.0
1284,3947,4.0
1284,1269,3.0
1284,1271,3.0
1284,2241,4.0
1284,778,3.0
1284,782,3.0
1284,3204,4.0
1284,2267,4.0
1284,2268,2.0
1284,2273,3.0
1284,3078,4.0
1284,2276,3.0
1284,1479,2.0
1284,2282,3.0
1284,1627,4.0
1284,3238,2.0
1284,2291,3.0
1284,2446,3.0
1284,3249,4.0
1284,1645,3.0
1284,2455,4.0
1284,3408,4.0
1284,3409,4.0
1284,994,4.0
1284,2616,4.0
1284,1672,4.0
1284,206,3.0
1284,3285,3.0
1284,3299,3.0
1284,248,3.0
1284,2806,4.0
1284,3481,3.0
1284,416,4.0
1284,3634,4.0
1284,423,4.0
1284,2699,3.0
1284,451,4.0
1284,458,3.0
1284,3827,4.0
1284,2881,3.0
1284,487,2.0
1284,2107,4.0
1284,2118,3.0
1284,648,4.0
1284,800,4.0
1284,3898,3.0
1284,3100,3.0
1284,2176,4.0
1284,1377,4.0
1284,1379,4.0
1284,2338,4.0
1284,2359,4.0
1284,3177,2.0
1284,1573,4.0
1284,2527,4.0
1284,1580,3.0
1284,3185,3.0
1284,2390,3.0
1284,2539,4.0
1284,1747,4.0
1284,3355,4.0
1284,144,3.0
1284,2701,3.0
1284,3509,2.0
1284,150,3.0
1284,153,3.0
1284,3513,4.0
1284,2571,4.0
1284,1916,4.0
1284,1917,2.0
1284,303,4.0
1284,1779,4.0
1284,1784,2.0
1284,170,4.0
1284,1794,4.0
1284,2599,2.0
1284,16,3.0
1284,3551,3.0
1284,22,2.0
1284,356,3.0
1284,357,4.0
1284,2917,3.0
1284,1971,4.0
1284,42,3.0
1284,520,4.0
1284,1997,4.0
1284,529,5.0
1284,1061,4.0
1284,540,3.0
1284,543,4.0
1284,3763,3.0
1284,3911,3.0
1284,2971,4.0
1284,1095,3.0
1284,3785,4.0
1284,2983,2.0
1284,2986,4.0
1285,1249,4.0
1285,2989,5.0
1285,3937,5.0
1285,1250,3.0
1285,2991,4.0
1285,1252,4.0
1285,2993,3.0
1285,1407,4.0
1285,1262,4.0
1285,1263,4.0
1285,1264,4.0
1285,1266,4.0
1285,595,4.0
1285,597,4.0
1285,3019,4.0
1285,2074,3.0
1285,2078,4.0
1285,750,4.0
1285,1287,3.0
1285,3033,4.0
1285,3037,4.0
1285,904,4.0
1285,1293,4.0
1285,1295,4.0
1285,762,4.0
1285,1296,4.0
1285,778,4.0
1285,3052,4.0
